firm,firm_length,url,name_clnd,name_length,hit_url,hit_url_length,rank,matches,public,acquired_merged,outcome
"aurrion, inc.",7,http://www.aurrion.com/,Asurion - Official Site,23,https://www.asurion.com/,24,1,0,0,0,0
"aurrion, inc.",7,http://www.aurrion.com/,Welcome Aurrion to Juniper Networks - J-Net Community,53,https://forums.juniper.net/t5/Engineering-Simplicity/Welcome-Aurrion-to-Juniper-Networks/ba-p/295183,100,2,1,0,0,0
"aurrion, inc.",7,http://www.aurrion.com/,"Aurrion, Inc.: Private Company Information - Bloomberg",54,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=134173218,82,3,1,0,0,0
"aurrion, inc.",7,http://www.aurrion.com/,"Aurrion, Inc. | Crunchbase",26,https://www.crunchbase.com/organization/aurrion,47,4,1,0,0,0
"aurrion, inc.",7,http://www.aurrion.com/,Silicon photonics startup Aurrion acquired by Juniper ...,57,https://www.laserfocusworld.com/articles/2016/08/silicon-photonics-startup-aurrion-acquired-by-juniper-networks.html,116,5,1,0,1,0
"aurrion, inc.",7,http://www.aurrion.com/,Juniper swallows silicon photonics player Aurrion ...,53,https://www.networkworld.com/article/3103484/lan-wan/juniper-swallows-silicon-photonics-player-aurrion.html,107,6,1,0,1,0
"aurrion, inc.",7,http://www.aurrion.com/,Gazettabyte - Home - Juniper Networks to acquire Aurrion ...,60,http://www.gazettabyte.com/home/2016/8/8/juniper-networks-to-acquire-aurrion-for-165-million.html,97,8,1,0,2,0
"aushon biosystems, inc.",17,http://www.aushon.com/,Aushon - Official Site,22,http://www.aushon.com/,22,1,1,0,0,1
"aushon biosystems, inc.",17,http://www.aushon.com/,Aushon BioSystems Inc: Company Profile - Bloomberg,50,https://www.bloomberg.com/profiles/companies/9941836Z:US-aushon-biosystems-inc,78,3,2,0,0,0
"aushon biosystems, inc.",17,http://www.aushon.com/,Biomarker Testing: Multiplexing and Ultrasensitive Aushon,57,https://ablinc.com/about-abl/news/news-item/biomarker-testing-aushon/,69,4,1,0,0,0
"aushon biosystems, inc.",17,http://www.aushon.com/,Aushon Biosystems - GenomeWeb,29,https://www.genomeweb.com/companies/aushon-biosystems,53,5,2,0,0,0
"aushon biosystems, inc.",17,http://www.aushon.com/,Aushon Biosystems to Launch New Multiplex Immunoassay ...,57,https://www.biospace.com/article/releases/aushon-biosystems-to-launch-new-multiplex-immunoassay-platform-/,106,6,2,0,0,0
"aushon biosystems, inc.",17,http://www.aushon.com/,"Aushon BioSystems Competitors, Revenue and Employees ...",56,https://www.owler.com/company/aushon,36,7,2,0,0,0
"aushon biosystems, inc.",17,http://www.aushon.com/,"Aushon BiosyStems, Inc.: Private Company Information ...",56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=30238443,81,8,2,0,0,0
"aushon biosystems, inc.",17,http://www.aushon.com/,Aushon Biosystems Reviews | Glassdoor,37,https://www.glassdoor.com/Reviews/Aushon-Biosystems-Reviews-E783196.htm,71,9,2,0,0,0
"carver scientific, inc.",17,http://www.carversci.com/,Carver Scientific,17,http://www.carversci.com/,25,1,2,0,0,1
"carver scientific, inc.",17,http://www.carversci.com/,"George Washington Carver: Biography, Inventions & Quotes",56,https://www.livescience.com/41780-george-washington-carver.html,63,4,1,0,0,0
"carver scientific, inc.",17,http://www.carversci.com/,George Washington Carver Biography - Biography,46,https://www.biography.com/people/george-washington-carver-9240299,65,5,1,0,0,0
"carver scientific, inc.",17,http://www.carversci.com/,"Carver Scientific, Inc - Software Development - 8000 ...",56,https://www.yelp.com/biz/carver-scientific-inc-baton-rouge,58,6,2,0,0,0
"carver scientific, inc.",17,http://www.carversci.com/,"Carver Scientific, Inc.: Private Company Information ...",56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=118755502,82,8,2,0,0,0
"carver scientific, inc.",17,http://www.carversci.com/,"Carver Scientific, Inc.: CEO and Executives - Bloomberg",55,https://www.bloomberg.com/research/stocks/private/people.asp?privcapId=118755502,80,9,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics - Official Site,33,http://www.completegenomics.com/,32,1,2,0,0,1
"complete genomics, inc.",17,http://www.completegenomics.com/,"BGI Halts Revolocity Launch, Cuts Complete Genomics Staff ...",61,https://www.genomeweb.com/sequencing-technology/bgi-halts-revolocity-launch-cuts-complete-genomics-staff-part-strategic-shift,125,3,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics - AllSeq,26,http://allseq.com/knowledge-bank/sequencing-platforms/complete-genomics/,72,4,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics Reviews | Glassdoor,37,https://www.glassdoor.com/Reviews/Complete-Genomics-Reviews-E101710.htm,71,5,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Working at Complete Genomics | Glassdoor,40,"https://www.glassdoor.com/Overview/Working-at-Complete-Genomics-EI_IE101710.11,28.htm",85,6,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,COMPLETE GENOMICS INC (GNOM) IPO - NASDAQ.com,45,https://www.nasdaq.com/markets/ipos/company/complete-genomics-inc-707114-64827,78,7,2,1,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics Inc - Law Insider,35,https://www.lawinsider.com/company/1361103/complete-genomics-inc,64,8,2,1,0,0
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,Daylight Solutions - Official Site,34,https://www.daylightsolutions.com/,34,1,2,0,0,1
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,Daylight Solutions | Leonardo DRS,33,http://leonardodrs.com/about-us/our-structure/daylight-solutions/,65,2,2,0,0,0
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,VELUX Skylights | SUN TUNNEL | installation - repair,52,https://skylightspecialist.com/daylight-solutions,49,3,0,0,0,0
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,Working at Daylight Solutions | Glassdoor,41,"https://www.glassdoor.com/Overview/Working-at-Daylight-Solutions-EI_IE255953.11,29.htm",86,5,2,0,0,0
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,Daylight Solutions | Crunchbase,31,https://www.crunchbase.com/organization/daylight-solutions,58,6,2,0,0,0
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,"Daylight Solutions Competitors, Revenue and Employees ...",57,https://www.owler.com/company/daylightsolutions,47,7,2,0,0,0
"daylight solutions, inc.",18,https://www.daylightsolutions.com/,Daylight Solutions Reviews | Glassdoor,38,https://www.glassdoor.com/Reviews/Daylight-Solutions-Reviews-E255953.htm,72,9,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,Welcome to Delta Group,22,http://www.deltaww.com/,23,1,1,0,0,1
"delta electronics, inc.",17,http://www.deltaww.com/,"Delta Electronics  Delta Electronics Co. of LA, Inc.",52,https://delta-electronics.com/,30,2,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,Delta Electronics - Official Site,33,https://deltarf.com/,20,3,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,Amazon.com: Delta Electronics: Electronics,42,https://www.amazon.com/Delta-Electronics/s?page=1&rh=n%3A172282%2Ck%3ADelta%20Electronics,89,4,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,"Delta Electronics, Inc. Homepage",32,http://deltaelectronics.com/,28,5,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,Delta Electronics Distributor | DigiKey Electronics,51,https://www.digikey.com/en/supplier-centers/d/delta-product-groups,66,7,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,Delta Electronics: Computers/Tablets & Networking | eBay,56,https://www.ebay.com/bhp/delta-electronics,42,8,2,0,0,0
"delta electronics, inc.",17,http://www.deltaww.com/,Delta Electronics Distributor | Authorized Partner | Arrow.com,62,https://www.arrow.com/en/manufacturers/delta-electronics,56,9,2,0,0,0
"dhpc technologies, inc.",17,http://www.dhpctech.com/,DHPC Technologies - Official Site,33,http://www.dhpctech.com/,24,1,2,0,0,1
"dhpc technologies, inc.",17,http://www.dhpctech.com/,Working at DHPC Technologies | Glassdoor,40,"https://www.glassdoor.com/Overview/Working-at-DHPC-Technologies-EI_IE384853.11,28.htm",85,2,2,0,0,0
"dhpc technologies, inc.",17,http://www.dhpctech.com/,DHPC Technologies Reviews | Glassdoor,37,https://www.glassdoor.com/Reviews/DHPC-Technologies-Reviews-E384853.htm,71,3,2,0,0,0
"dhpc technologies, inc.",17,http://www.dhpctech.com/,DHPC Technologies Employee Reviews - Indeed.com,47,https://www.indeed.com/cmp/Dhpc-Technologies/reviews,52,5,2,0,0,0
"dhpc technologies, inc.",17,http://www.dhpctech.com/,"Dhpc Technologies, Inc.: Private Company Information ...",56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=51864909,81,6,2,0,0,0
"dhpc technologies, inc.",17,http://www.dhpctech.com/,DHPC Technologies Inc: Company Profile - Bloomberg,50,https://www.bloomberg.com/profiles/companies/9760489Z:US-dhpc-technologies-inc,78,7,2,0,0,0
"dhpc technologies, inc.",17,http://www.dhpctech.com/,Jobs at DHPC Technologies | Indeed.com,38,https://www.indeed.com/cmp/Dhpc-Technologies/jobs,49,9,2,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,EWA - Official Site,19,http://ewa.com/,15,1,0,0,0,1
"electronic warfare associates, inc.",29,http://ewa.com/,EWA-Canada - Official Site,26,http://www.ewa-canada.com/,26,3,0,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,Electronic Warfare Associates - Monster.com,43,https://www.monster.com/company/profiles/electronic-warfare-associates,70,4,3,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,Electronic Warfare Associates Company Profile: Funding ...,58,https://pitchbook.com/profiles/electronic-warfare-associates-profile-investors-funding-valuation-and-analysis,109,5,3,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,Working at Electronic Warfare Associates | Glassdoor,52,"https://www.glassdoor.com/Overview/Working-at-Electronic-Warfare-Associates-EI_IE245240.11,40.htm",97,6,3,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,EWA Cybersolutions | Electronic Warfare Associates,50,http://www.ewacybersolutions.com/,33,7,3,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,"Electronic Warfare Associates, Inc.: Private Company ...",56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=12436225,81,8,3,0,0,0
"electronic warfare associates, inc.",29,http://ewa.com/,Electronic Warfare Associates Reviews | Glassdoor,49,https://www.glassdoor.com/Reviews/Electronic-Warfare-Associates-Reviews-E245240.htm,83,9,3,0,0,0
fike corporation,4,http://www.fike.com/,Fike - Official Site,20,https://www.fike.com/,21,1,1,0,0,0
fike corporation,4,http://www.fike.com/,Fike Corporation Careers and Employment | Indeed.com,52,https://www.indeed.com/cmp/Fike-Corporation,43,4,1,0,0,0
fike corporation,4,http://www.fike.com/,Fike Corporation: Private Company Information - Bloomberg,57,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=20823305,81,5,1,0,0,0
fike corporation,4,http://www.fike.com/,Fike - Customer Portal,22,http://portal.fike.com/,23,6,1,1,0,0
fike corporation,4,http://www.fike.com/,Industrial - Fike,17,http://chk.tbe.taleo.net/chk06/ats/careers/jobSearch.jsp?org=FIKE&cws=1&org=FIKE,80,7,1,1,0,0
fike corporation,4,http://www.fike.com/,Work at Fike Corporation | CareerBuilder,40,https://www.careerbuilder.com/company/fike-corporation/C8C5Y55XJDP49HNFB07,74,8,1,2,0,0
inview technology corporation,17,http://inviewcorp.com/,InView Technology Corporation  Powerful Compressive ...,55,http://inviewcorp.com/,22,1,2,0,0,1
inview technology corporation,17,http://inviewcorp.com/,Inview Technology Corporation - Company Profile,47,https://www.corporationwiki.com/Texas/Austin/inview-technology-corporation/39346986.aspx,88,3,2,1,0,0
inview technology corporation,17,http://inviewcorp.com/,InView Technology Corp. | Photonics Buyers' Guide,49,https://www.photonics.com/Buyers_Guide/InView_Technology_Corp/c19629,68,4,2,1,0,0
inview technology corporation,17,http://inviewcorp.com/,Inview Technology Corp: Company Profile - Bloomberg,51,https://www.bloomberg.com/profiles/companies/0213705D:US-inview-technology-corp,79,5,2,1,0,0
inview technology corporation,17,http://inviewcorp.com/,SWIR Cameras  InView Technology Corporation,43,http://inviewcorp.com/products/,31,6,2,1,0,0
inview technology corporation,17,http://inviewcorp.com/,Cowtown Angels  InView Technology Corp.,39,http://cowtownangels.org/portfolio/inview-technology-corp/,58,7,2,1,0,0
"k-space associates, inc.",18,https://www.k-space.com/,Advanced Tools for In-Situ Thin-Film Metrology | k-Space,56,https://www.k-space.com/,24,1,2,0,0,1
"k-space associates, inc.",18,https://www.k-space.com/,k-Space - Powerful Thin-Film & Semiconductor Metrology Tools,60,https://www.k-space.com/company/,32,2,2,0,0,0
"k-space associates, inc.",18,https://www.k-space.com/,"k-Space Associates, Inc. : Quotes, Address, Contact",51,https://www.azonano.com/suppliers.aspx?SupplierID=301,53,5,3,0,0,0
"k-space associates, inc.",18,https://www.k-space.com/,k-Space Associates grows in-line sales revenue through Q3 ...,61,https://compoundsemiconductor.net/article/105487/K-Space_Associates_Grows_In-line_Sales_Revenue_Through_Q3_By_26_Percent,120,6,3,0,0,0
"k-space associates, inc.",18,https://www.k-space.com/,"k-Space Associates Competitors, Revenue and Employees ...",57,https://www.owler.com/company/k-space,37,7,3,0,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,Home | Kodak Alaris,19,https://www.kodakalaris.com/,28,1,2,0,0,1
kodak alaris inc.,12,https://www.kodakalaris.com/,Kodak Alaris Inc. SOFTWARE END USER LICENSE AGREEMENT,53,https://www.alarisworld.com/en-us/landing-page/license-agreement,64,2,2,0,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,AlarisWorld - Official Site,27,https://www.alarisworld.com/,28,3,1,0,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,"PIXPAX, Kodak Alaris Inc. | Trademarks411.com",45,https://www.trademarks411.com/marks/88144354-pixpax,51,4,2,1,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,Kodak Alaris Inc. Company Profile | Key Contacts ...,52,http://www.hoovers.com/company-information/cs/company-profile.kodak_alaris_inc.ea67f05ba2438d2f.html,100,5,2,1,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,legal.kodakalaris.com,21,https://legal.kodakalaris.com/en-us/business-to-business,56,6,2,1,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,Kodak Alaris: Private Company Information - Bloomberg,53,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=237731773,82,7,2,1,0,0
kodak alaris inc.,12,https://www.kodakalaris.com/,Visit Kodak Alaris legal site for additional information.,57,https://legal.kodakalaris.com/,30,8,2,1,0,0
"kulite semiconductor products, inc",29,https://www.kulite.com/,Kulite - Official Site,22,https://www.kulite.com/,23,1,1,0,0,1
"kulite semiconductor products, inc",29,https://www.kulite.com/,"Kulite Semiconductor Products, Inc.: Private Company ...",56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=22401367,81,2,3,0,0,0
"kulite semiconductor products, inc",29,https://www.kulite.com/,Kulite Semiconductor Products - NJ.com,38,http://businessfinder.nj.com/kulite-semiconductor-products-leonia-nj-3.html,75,4,3,0,0,0
"kulite semiconductor products, inc",29,https://www.kulite.com/,Kulite Semiconductor Products | PrivCo | Private Company ...,60,http://www.privco.com/company/kulite-semiconductor-products_private_stock_annual_report_financials,98,6,3,0,0,0
"kulite semiconductor products, inc",29,https://www.kulite.com/,Kulite Semiconductor Products In - NSN Components List,54,https://www.justnsnparts.com/manufacturer/kulite-semiconductor-products-in/,75,7,3,0,0,0
"kulite semiconductor products, inc",29,https://www.kulite.com/,Ripoff Report | Kulite Semiconductor Products Complaint ...,59,https://www.ripoffreport.com/reports/kulite-semiconductor-products/leonia-new-jersey-07605/kulite-semiconductor-products-conspiracy-perjury-fraud-and-corporate-crime-for-the-com-170824,184,8,3,0,0,0
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,Functional Electronics Fabrication | Liquid X Printed ...,57,http://www.liquid-x.com/,24,1,3,0,0,1
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,"Liquid X Printed Metals, Inc.: Private Company Information ...",62,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=134651260,82,2,4,0,0,0
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,"Former Bayer CEO Greg Babe's tech firm, Liquid X Printed ...",60,https://www.bizjournals.com/pittsburgh/news/2018/05/08/tech-firm-moving.html,76,4,3,0,0,0
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,"Liquid X Printed Metals raises $2 million, gains Matthews ...",61,https://www.bizjournals.com/pittsburgh/news/2016/12/16/liquid-x-raises-2m-matthews-international-among.html,107,6,4,0,0,0
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,Liquid X Printed Metals partnering with Bonbouton ...,53,https://www.fibre2fashion.com/news/textile-news/liquid-x-printed-metals-partnering-with-bonbouton-244430-newsdetails.htm,120,7,4,0,0,0
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,"Liquid X Printed Metals, Inc.: CEO and Executives - Bloomberg",61,https://www.bloomberg.com/research/stocks/private/people.asp?privcapid=134651260,80,8,4,0,0,0
"liquid x printed metals, inc.",23,http://www.liquid-x.com/,"Liquid X Printed Metals, Inc. - Pittsburgh , PA - Business ...",62,https://www.dandb.com/businessdirectory/liquidxprintedmetalsinc.-pittsburgh-pa-34883779.html,92,9,4,0,0,0
"monosol, llc",7,https://www.monosol.com/,Water Soluble Film Technology | MonoSol,39,https://www.monosol.com/,24,1,1,0,0,1
"monosol, llc",7,https://www.monosol.com/,About Us | Aquestive Therapeutics,33,https://aquestive.com/about-us/,31,2,0,0,1,0
"monosol, llc",7,https://www.monosol.com/,Monosol - jobsgalore.com,24,http://www.jobsgalore.com/jobs?ts=ya&q=monosol+employment,57,3,1,0,1,0
"monosol, llc",7,https://www.monosol.com/,MONOSOL | Drugs.com,19,https://www.drugs.com/uk/monosol-leaflet.html,45,4,1,0,1,0
"monosol, llc",7,https://www.monosol.com/,Aquestive - Official Site,25,https://aquestive.com/,22,5,0,0,1,0
"monosol, llc",7,https://www.monosol.com/,MonoSol to hire 60 for jobs that pay up to $27.93 an hour ...,61,https://www.nwitimes.com/business/local/monosol-to-hire-for-jobs-that-pay-up-to-an/article_212bf463-b5a8-5fb2-a605-f81cc31c06f3.html,132,6,1,0,1,0
"monosol, llc",7,https://www.monosol.com/,Working at Monosol LLC | Glassdoor,34,"https://www.glassdoor.com/Overview/Working-at-Monosol-LLC-EI_IE122931.11,22.htm",79,8,1,0,1,0
"monosol, llc",7,https://www.monosol.com/,Growing MonoSol planning to hire an additional 100 workers ...,62,https://www.nwitimes.com/business/local/growing-monosol-planning-to-hire-an-additional-workers/article_33ed32b2-ecb2-531c-842a-192ad4aa7f17.html,144,9,1,0,1,0
"moxtek, inc.",6,http://moxtek.com/,MOXTEK Optical and X-ray Components Manufacturer,48,http://moxtek.com/,18,1,1,0,0,1
"moxtek, inc.",6,http://moxtek.com/,Job Listings - Moxtek Jobs,26,https://moxtek.applicantpro.com/,32,2,1,0,0,0
"moxtek, inc.",6,http://moxtek.com/,Moxtek Careers and Employment | Indeed.com,42,https://www.indeed.com/cmp/Moxtek,33,4,1,0,0,0
"moxtek, inc.",6,http://moxtek.com/,Moxtek Salaries | Glassdoor,27,https://www.glassdoor.com/Salary/Moxtek-Salaries-E267813.htm,60,5,1,0,0,0
"moxtek, inc.",6,http://moxtek.com/,Working at Moxtek: Employee Reviews | Indeed.com,48,https://www.indeed.com/cmp/Moxtek/reviews,41,8,1,0,0,0
"moxtek, inc.",6,http://moxtek.com/,MOXTEK Inc: Company Profile - Bloomberg,39,https://www.bloomberg.com/profiles/companies/366517Z:US-moxtek-inc,66,9,1,0,0,0
nanobio corporation,7,http://www.bluewillow.com/,BlueWillow - Official Site,26,http://www.bluewillow.com/,26,1,0,0,0,1
nanobio corporation,7,http://www.bluewillow.com/,BlueWillow Biologics | About BlueWillow Biologics,49,http://www.bluewillow.com/company/about-nanobio/,48,2,0,0,0,0
nanobio corporation,7,http://www.bluewillow.com/,"BlueWillow Biologics, Inc.: Private Company Information ...",59,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=2673346,80,4,0,0,0,0
nanobio corporation,7,http://www.bluewillow.com/,Home - NanoBio Systems,22,https://www.nanobio-sys.com/,28,5,1,0,0,0
nanobio corporation,7,http://www.bluewillow.com/,Merck Licenses Nanobio Technology - Merck.com | Homepage,56,https://www.merck.com/licensing/our-partnership/nanobio_technology.html,71,6,1,0,0,0
nanobio corporation,7,http://www.bluewillow.com/,"Nanobio Corporation in Ann Arbor, MI - (734) 302-4000 ...",57,http://www.buzzfile.com/business/Nanobio-Corporation-734-302-4000,65,7,1,0,0,0
nanobio corporation,7,http://www.bluewillow.com/,NanoBio Corporation  Mergers & Acquisitions (M&A ...,52,https://www.reportbuyer.com/product/1542609/nanobio-corporation-mergers-and-acquisitions-m-and-a-partnerships-and-alliances-and-investment-report.html,150,8,1,0,1,0
"nanomech, inc.",8,http://www.nanomech.com/,NanoMech - Making atoms work harder and smarter,47,http://www.nanomech.com/,24,1,1,0,0,1
"nanomech, inc.",8,http://www.nanomech.com/,Nanomech | Ben 10 Wiki | FANDOM powered by Wikia,48,http://ben10.wikia.com/wiki/Nanomech,36,2,1,0,0,0
"nanomech, inc.",8,http://www.nanomech.com/,"NanoMech, Inc.: Private Company Information - Bloomberg",55,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=28869786,81,3,1,0,0,0
"nanomech, inc.",8,http://www.nanomech.com/,Company Profile | NanoMech,26,http://www.nanomech.com/company-profile/,40,4,1,0,0,0
"nanomech, inc.",8,http://www.nanomech.com/,Nano News - Small Technology - Big News,39,http://www.nanomech.biz/,24,5,0,0,0,0
"nanomech, inc.",8,http://www.nanomech.com/,Nanomech | Ben 10 Aliens Wiki | FANDOM powered by Wikia,55,http://ben-10-aliens.wikia.com/wiki/Nanomech,44,6,1,0,0,0
"nanomech, inc.",8,http://www.nanomech.com/,Nanomech | Ben 10 Ultimate Wiki | FANDOM powered by Wikia,57,http://benult.wikia.com/wiki/Nanomech,37,8,1,0,0,0
"nanoridge materials, inc.",19,http://nanoridge.com/,NanoRidge,9,http://nanoridge.com/,21,1,1,0,0,1
"nanoridge materials, inc.",19,http://nanoridge.com/,Nanoridge Materials Inc: Company Profile - Bloomberg,52,https://www.bloomberg.com/profiles/companies/0004330D:US-nanoridge-materials-inc,80,2,2,0,0,0
"nanoridge materials, inc.",19,http://nanoridge.com/,Working at Nanoridge Materials | Glassdoor,42,"https://www.glassdoor.com/Overview/Working-at-Nanoridge-Materials-EI_IE271761.11,30.htm",87,3,2,0,0,0
"nanoridge materials, inc.",19,http://nanoridge.com/,NanoRidge Materials | VentureRadar,34,https://www.ventureradar.com/organisation/NanoRidge%20Materials/6891a52b-b821-476e-97cb-5572c738acc9,100,5,2,0,0,0
"nanoridge materials, inc.",19,http://nanoridge.com/,NanoRidge Materials - Houston Technology Center,47,https://www.houstontech.org/clients/nanoridge-materials/,56,6,2,0,0,0
"nanoridge materials, inc.",19,http://nanoridge.com/,"Nanoridge Materials, Inc. in Houston, TX - (713) 928-6166 ...",61,"http://www.buzzfile.com/business/Nanoridge-Materials,-Inc.-713-928-6166",71,7,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,nanospectra,11,https://www.nanospectra.com/,28,1,1,0,0,1
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,"Nanospectra Biosciences, Inc.: Private Company Information ...",62,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=8284179,80,2,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,Nanospectra Biosciences Provides Corporate Update,49,https://www.prnewswire.com/news-releases/nanospectra-biosciences-provides-corporate-update-300620756.html,105,4,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,Nanospectra Biosciences | Crunchbase,36,https://www.crunchbase.com/organization/nanospectra-biosciences,63,5,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,Nanospectra Biosciences Inc: Company Profile - Bloomberg,56,https://www.bloomberg.com/profiles/companies/0342567Z:US-nanospectra-biosciences-inc,84,6,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,"Nanospectra Biosciences, Inc. Names John Stroh New CEO",54,https://www.yahoo.com/news/Nanospectra-Biosciences-Inc-iw-2893843361.html,73,7,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,Nanospectra Biosciences - Houston Technology Center,51,https://www.houstontech.org/clients/nanospectra-biosciences/,60,8,2,0,0,0
"nanospectra biosciences, inc.",23,https://www.nanospectra.com/,"Nanospectra Biosciences, Inc. Company Profile | Key ...",55,http://www.hoovers.com/company-information/cs/company-profile.nanospectra_biosciences_inc.eb79fe65b6149977.html,111,9,2,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,OFS - Official Site,19,https://www.ofsoptics.com/,26,1,1,0,0,1
"ofs fitel, llc",9,https://www.ofsoptics.com/,About - OFS Optics,18,https://www.ofsoptics.com/about/,32,2,1,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,"OFS Fitel, LLC: Private Company Information - Bloomberg",55,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=767209,79,3,2,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,FITEL Global site,17,http://www.fitel.com/index_f.htm,32,4,1,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,OFS - Homepage,14,https://ofs.com/,16,5,1,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,Working at OFS Fitel | Glassdoor,32,"https://www.glassdoor.com/Overview/Working-at-OFS-Fitel-EI_IE20133.11,20.htm",76,6,2,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,OFS Fitel Reviews | Glassdoor,29,https://www.glassdoor.com/Reviews/OFS-Fitel-Reviews-E20133.htm,62,7,2,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,"Ofs Fitel LLC Company Profile | Key Contacts, Financials ...",60,http://www.hoovers.com/company-information/cs/company-profile.ofs_fitel_llc.7799ae1000712af5.html,97,8,2,0,0,0
"ofs fitel, llc",9,https://www.ofsoptics.com/,"Ofs Fitel Jobs, Employment | Indeed.com",39,https://www.indeed.com/q-Ofs-Fitel-jobs.html,44,10,2,0,0,0
"propagation research associates, inc.",31,http://pra-corp.com/,"Propagation Research Associates, Inc.",37,http://pra-corp.com/,20,1,3,0,0,1
"propagation research associates, inc.",31,http://pra-corp.com/,Working at Propagation Research Associates | Glassdoor.co.in,60,"https://www.glassdoor.co.in/Overview/Working-at-Propagation-Research-Associates-EI_IE150355.11,42.htm",101,6,3,0,0,0
"propagation research associates, inc.",31,http://pra-corp.com/,Working at Propagation Research Associates | Glassdoor,54,"https://www.glassdoor.com/Overview/Working-at-Propagation-Research-Associates-EI_IE150355.11,42.htm",99,7,3,0,0,0
"propagation research associates, inc.",31,http://pra-corp.com/,Propagation Research Associates Researcher Salary | Glassdoor,61,"https://www.glassdoor.com/Salary/Propagation-Research-Associates-Researcher-Salaries-E150355_D_KO32,42.htm",106,9,3,0,0,0
quantumscape corporation,12,http://www.quantumscape.com/,QuantumScape - Official Site,28,http://www.quantumscape.com/,28,1,1,0,0,1
quantumscape corporation,12,http://www.quantumscape.com/,QuantumScape Corporation: Private Company Information ...,57,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=204748122,82,2,1,0,0,0
