firm,firm_length,url,name_clnd,name_length,hit_url,hit_url_length,rank,matches,public,acquired_merged,outcome
"hansen medical, inc.",14,hansenmedical.com/us/en,Hansen Medical Agrees to Be Acquired by Auris Surgical,54,wsj.com/articles/hansen-medical-agrees-to-be-acquired-by-auris-surgical-1461157877,94,4,2,0,1,0
"hansen medical, inc.",14,hansenmedical.com/us/en,Hansen Medical Inc - :HNSN - Stock Quote & News - TheStreet,59,thestreet.com/quote/HNSN.html,41,5,2,1,1,0
"hansen medical, inc.",14,hansenmedical.com/us/en,Auris Surgical Robotics closes $80m Hansen Medical buy ...,58,massdevice.com/auris-surgical-robotics-closes-80m-hansen-medical-buy/,81,8,2,1,2,0
"system biosciences, llc",18,systembio.com/,System Biosciences - Official Site,34,systembio.com/,26,1,2,0,0,1
"system biosciences, llc",18,systembio.com/,System1 Biosciences - California Life Sciences Association,58,califesciences.org/system1-biosciences/,47,3,2,0,0,0
"system biosciences, llc",18,systembio.com/,System Biosciences Reviews | Glassdoor,38,glassdoor.com/Reviews/System-Biosciences-Reviews-E275920.htm,72,5,2,0,0,0
"system biosciences, llc",18,systembio.com/,System Biosciences - Science Exchange,37,scienceexchange.com/labs/system-biosciences,55,6,2,0,0,0
"system biosciences, llc",18,systembio.com/,Working at System Biosciences | Glassdoor,41,"glassdoor.com/Overview/Working-at-System-Biosciences-EI_IE275920.11,29.htm",86,7,2,0,0,0
"system biosciences, llc",18,systembio.com/,BD Biosciences-US,17,bdbiosciences.com/us/home,36,8,1,0,0,0
"system biosciences, llc",18,systembio.com/,System Biosciences Announces New Non-Exclusive License of ...,61,prweb.com/releases/2018/03/prweb15364227.htm,55,9,2,0,0,0
"ag energy solutions, inc.",19,ag.energy/,Ag-Energy  Harvesting Residue Yield Returns,43,ag.energy/,18,1,2,0,0,1
"ag energy solutions, inc.",19,ag.energy/,Koch Ag & Energy Solutions,26,kochagenergy.com/,28,2,3,0,0,0
"ag energy solutions, inc.",19,ag.energy/,"Ag Energy Solutions, Inc.: Private Company Information ...",58,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=242026860,82,3,3,0,0,0
"ag energy solutions, inc.",19,ag.energy/,Koch Ag & Energy Solutions - Koch Industries,44,kochind.com/kaes/,29,5,3,0,0,0
"ag energy solutions, inc.",19,ag.energy/,Koch Ag & Energy Solutions Companies,36,kochagenergy.com/companies/,38,6,3,0,0,0
"ag energy solutions, inc.",19,ag.energy/,"Koch Ag & Energy Solutions Jobs, Employment | Indeed.com",56,indeed.com/q-Koch-Ag-&-Energy-Solutions-jobs.html,61,7,3,0,0,0
"ag energy solutions, inc.",19,ag.energy/,Koch Ag & Energy Solutions LLC: Company Profile - Bloomberg,59,bloomberg.com/profiles/companies/1006887D:US-koch-ag-&-energy-solutions-llc,87,8,3,0,0,0
"altarock energy, inc.",15,altarockenergy.com/,AltaRock Home - AltaRock,24,altarockenergy.com/,26,1,1,0,0,1
"altarock energy, inc.",15,altarockenergy.com/,"AltaRock Energy, Inc.: Private Company Information - Bloomberg",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=36314763,81,3,2,0,0,0
"altarock energy, inc.",15,altarockenergy.com/,AltaRock Energy | PrivCo | Private Company Financial ...,56,privco.com/private-company/altarock-energy-inc,57,4,2,0,0,0
"altarock energy, inc.",15,altarockenergy.com/,AltaRock Energy Inc: Company Profile - Bloomberg,48,bloomberg.com/profiles/companies/8370089Z:US-altarock-energy-inc,76,6,2,0,0,0
"altarock energy, inc.",15,altarockenergy.com/,AltaRock Energy | Crunchbase,28,crunchbase.com/organization/altarock-energy,55,8,2,0,0,0
bitrode corporation,7,bitrode.com/,Bitrode - Official Site,23,bitrode.com/,24,1,1,0,0,1
bitrode corporation,7,bitrode.com/,Bitrode Corp: Company Profile - Bloomberg,41,bloomberg.com/profiles/companies/0323938Z:US-bitrode-corp,69,5,1,0,0,0
bitrode corporation,7,bitrode.com/,Bitrode Corporation Employee Reviews - Indeed.com,49,indeed.com/cmp/Bitrode-Corporation/reviews,54,6,1,0,0,0
bitrode corporation,7,bitrode.com/,Bitrode  Sovema,15,sovemagroup.com/productlines-bitrode/,49,7,1,0,0,0
bitrode corporation,7,bitrode.com/,"Bitrode Corp's Reviews, Salaries, Interviews & Resumes ...",58,company.livecareer.com/company/bitrode-corp,51,8,1,0,0,0
bitrode corporation,7,bitrode.com/,"Bitrode Corporation 9787 Green Park Industrial Dr, Saint ...",60,yellowpages.com/saint-louis-mo/mip/bitrode-corporation-465424531,76,9,1,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Blue Sea - Official Site,24,bluesea.com/,24,1,2,0,0,1
"blue sea systems, inc.",16,bluesea.com/,Blue Sea Systems | West Marine,30,westmarine.com/blue-sea-systems,43,2,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Blue Sea Systems - Fisheries Supply,35,fisheriessupply.com/blue-sea-systems,48,3,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Blue Sea Systems Panel | eBay,29,ebay.com/bhp/blue-sea-systems-panel,47,4,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Amazon.com: blue sea systems,28,amazon.com/blue-sea-systems/s?page=7&rh=i%3Aaps%2Ck%3Ablue%20sea%20systems,86,5,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Blue Sea Systems - Walmart.com,30,walmart.com/c/brand/blue-sea-systems,48,6,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,blue sea systems | eBay,23,ebay.com/sch/i.html?_nkw=blue+sea+systems,53,7,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Amazon.com: Blue Sea Systems ST Blade 12-Circuit Fuse ...,57,amazon.com/Blue-Sea-Systems-Blade-Blocks/dp/B01BXTXV1Q,66,8,3,0,0,0
"blue sea systems, inc.",16,bluesea.com/,Circuit Wizard - Blue Sea Systems,33,circuitwizard.bluesea.com/,33,9,3,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"California Industrial Facilities Resources, Inc.: Private ...",61,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=52209147,81,2,4,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"California Industrial Facilities Resources, Incorporated ...",60,militaryindustrialcomplex.com/contract_detail.asp?contract_id=6242,78,4,4,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"1M7W1 CALIFORNIA INDUSTRIAL FACILITIES (RESOURCES, INC ...",58,cagecode.info/1M7W1,31,6,4,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"California Industrial Facilities Resources, Inc. Company ...",60,hoovers.com/company-information/cs/company-profile.california_industrial_facilities_resources_inc.1be89a3b703423d6.html,130,7,4,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"California Industrial Facilities Resources, Inc. in Monroe ...",62,buzzfile.com/business/Camss-Shelters-360-863-9333,60,8,4,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"California Industrial Facilities Resources Inc, Monroe, WA ...",62,spoke.com/companies/california-industrial-facilities-resources-inc-3e122f809e597c10033469d6,102,9,4,0,0,0
"california industrial facilities resources, inc.",42,camss.com/,"California Industrial Facilities Resources, Inc.: CEO and ...",61,bloomberg.com/research/stocks/private/people.asp?privcapId=52209147,79,10,4,0,0,0
"chromalox, inc.",9,chromalox.com/,"Chromalox, Inc. - Official Site",31,chromalox.com/,25,1,1,0,0,1
"chromalox, inc.",9,chromalox.com/,Chromalox - electricheaterwarehouse.com,39,electricheaterwarehouse.com/Chromalox_bymfg_8-0-1.html,66,2,1,0,0,0
"chromalox, inc.",9,chromalox.com/,Chromalox Parts Distributor | Heritage Parts,44,heritageparts.com/Manufacturers/chromalox,53,6,1,0,0,0
"chromalox, inc.",9,chromalox.com/,chromalox | eBay,16,ebay.com/sch/i.html?_nkw=chromalox,46,7,1,0,0,0
"chromalox, inc.",9,chromalox.com/,Amazon.com: Chromalox,21,amazon.com/Chromalox/s?page=1&rh=i%3Aaps%2Ck%3AChromalox,68,8,1,0,0,0
"chromalox, inc.",9,chromalox.com/,"Chromalox Electric Heating Products, Controls and Systems",57,heatersplus.com/chromalo.html,37,9,1,1,0,0
community power corporation,15,gocpc.com/,Community Power Corporation,27,gocpc.com/,21,1,2,0,0,1
community power corporation,15,gocpc.com/,Community Power Corporation: Private Company Information ...,60,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=39202803,81,2,2,0,0,0
community power corporation,15,gocpc.com/,Community Power Corporation Industrial Build to Suit - The ...,62,opus-group.com/Work/Community-Power-Corporation,59,3,2,0,0,0
community power corporation,15,gocpc.com/,Community Power Corporation: CEO and ... - Bloomberg.com,56,bloomberg.com/research/stocks/private/people.asp?privcapId=39202803,79,7,2,0,0,0
community power corporation,15,gocpc.com/,Community Power Corporation Employee Reviews - Indeed,53,indeed.com/cmp/Community-Power-Corporation/reviews,62,8,2,0,0,0
community power corporation,15,gocpc.com/,Community Power Corporation | Company Week,42,companyweek.com/company-profile/community-power-corporation,67,9,2,1,1,0
crystal solar inc.,13,xtalsolar.com/,Crystal Solar,13,xtalsolar.com/,21,1,2,0,0,1
crystal solar inc.,13,xtalsolar.com/,"Crystal Solar, Inc.: Private Company Information - Bloomberg",60,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=143897633,82,2,2,0,0,0
crystal solar inc.,13,xtalsolar.com/,"Crystal Solar, Inc.: CEO and Executives - Bloomberg",51,bloomberg.com/research/stocks/private/people.asp?privcapId=143897633,80,4,2,0,0,0
crystal solar inc.,13,xtalsolar.com/,Crystal Solar Inc - Start Cortera,33,start.cortera.com/company/research/k6m6nto4q/crystal-solar-inc/,71,6,2,0,0,0
crystal solar inc.,13,xtalsolar.com/,"Crystal Solar, Inc. in Santa Clara, CA | Company Info ...",57,bizapedia.com/ca/crystal-solar-inc.html,51,7,2,0,0,0
crystal solar inc.,13,xtalsolar.com/,"Crystal Solar Santa Clara CA, 95054  Manta.com",46,manta.com/c/mt1gzpf/crystal-solar-inc,49,8,2,0,0,0
crystal solar inc.,13,xtalsolar.com/,Crystal Solar Inc. Receives Prestigious 2014 R&D 100 Award ...,62,prnewswire.com/news-releases/crystal-solar-inc-receives-prestigious-2014-rd-100-award-for-its-novel-epitaxial-deposition-system-enabling-cheaper-and-faster-deployment-of-solar-photovoltaic-systems-267305941.html,223,9,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,Welcome to Delta Group,22,deltaww.com/,23,1,1,0,0,1
"delta electronics, inc.",17,deltaww.com/,"Delta Electronics  Delta Electronics Co. of LA, Inc.",52,delta-electronics.com/,30,2,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,Delta Electronics - Official Site,33,deltarf.com/,20,3,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,Amazon.com: Delta Electronics: Electronics,42,amazon.com/Delta-Electronics/s?page=1&rh=n%3A172282%2Ck%3ADelta%20Electronics,89,4,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,"Delta Electronics, Inc. Homepage",32,deltaelectronics.com/,28,5,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,Delta Electronics Distributor | DigiKey Electronics,51,digikey.com/en/supplier-centers/d/delta-product-groups,66,7,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,Delta Electronics: Computers/Tablets & Networking | eBay,56,ebay.com/bhp/delta-electronics,42,8,2,0,0,0
"delta electronics, inc.",17,deltaww.com/,Delta Electronics Distributor | Authorized Partner | Arrow.com,62,arrow.com/en/manufacturers/delta-electronics,56,9,2,0,0,0
"echogen power systems, llc",21,echogen.com/,Echogen Power Systems - Waste Heat Recovery Power Generation,60,echogen.com/,24,1,3,0,0,1
"echogen power systems, llc",21,echogen.com/,"EchoGen Power Systems, Inc.",27,ct-si.org/services/cleanTest/2010/EchoGen_Power_Systems.html,71,3,3,0,0,0
"echogen power systems, llc",21,echogen.com/,Echogen Power Systems | PrivCo - PrivCo | Private Company ...,61,privco.com/private-company/echogen-power-systems-inc,63,4,3,0,0,0
"echogen power systems, llc",21,echogen.com/,Echogen Power Systems' Waste Heat Recovery System ...,53,finance.yahoo.com/news/echogen-power-systems-waste-heat-183000721.html,78,5,3,0,0,0
"echogen power systems, llc",21,echogen.com/,Working at Echogen Power Systems | Glassdoor,44,"glassdoor.com/Overview/Working-at-Echogen-Power-Systems-EI_IE954299.11,32.htm",89,6,3,0,0,0
"echogen power systems, llc",21,echogen.com/,"Echogen Power Systems, Inc. | Open Energy Information",53,"openei.org/wiki/Echogen_Power_Systems,_Inc.",51,7,3,0,0,0
"echogen power systems, llc",21,echogen.com/,"Echogen Power Systems, LLC: Private Company Information ...",59,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=36661194,81,8,3,0,0,0
"echogen power systems, llc",21,echogen.com/,"Echogen Power Systems | Akron, OH, USA Startup",46,gust.com/companies/echogen_power_systems,48,9,3,0,0,0
"enow, inc.",4,enowenergy.com/,E! Entertainment - Watch Full Episodes | E! Entertainment,57,eonline.com/watch/,29,1,0,0,0,0
"enow, inc.",4,enowenergy.com/,Award Winning Monitoring and Reporting Tools | ENow Software,60,enowsoftware.com/,28,2,1,0,0,0
"enow, inc.",4,enowenergy.com/,Enow - definition of enow by The Free Dictionary,48,thefreedictionary.com/enow,38,3,1,0,0,0
"enow, inc.",4,enowenergy.com/,Home Page | eNow,16,enowenergy.com/,23,4,1,0,0,1
"enow, inc.",4,enowenergy.com/,enow.com,8,enow.com/,21,5,1,0,0,0
"enow, inc.",4,enowenergy.com/,Enow | Define Enow at Dictionary.com,36,dictionary.com/browse/enow,38,6,1,0,0,0
"enow, inc.",4,enowenergy.com/,Enow definition and meaning | Collins English Dictionary,56,collinsdictionary.com/dictionary/english/enow,57,7,1,0,0,0
"enow, inc.",4,enowenergy.com/,eHow - Official Site,20,ehow.com/,21,8,0,0,0,0
howard industries,17,howard-ind.com/,Howard Ind - Official Site,26,howard-ind.com/,22,1,1,0,0,1
howard industries,17,howard-ind.com/,Howard Industries,17,howardindustries.com/,33,2,2,0,0,0
howard industries,17,howard-ind.com/,Howard Industries,17,howind.com/,22,3,2,0,0,0
howard industries,17,howard-ind.com/,Login | Manufacturing Plant Application | Howard Industries,59,howard-ind.com/HowardTransformers/JobApplication/Login.aspx,71,4,2,0,0,0
howard industries,17,howard-ind.com/,About Us - Howard Industries Sign Manufacturer,46,howardindustries.com/about,38,5,2,0,0,0
howard industries,17,howard-ind.com/,Career Opportunities - howard.com,33,howard.com/careers/index.cfm,39,6,1,0,0,0
howard industries,17,howard-ind.com/,Howard Lighting,15,howard-lighting.com/,27,7,1,0,0,0
howard industries,17,howard-ind.com/,Howard Industries,17,howind.com/branch.html,29,8,2,0,0,0
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,Magnolia Optical Technologies,29,magnoliaoptical.com/,27,1,3,0,0,1
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,Magnolia Optical Technologies Inc. | Fundable ...,49,fundable.com/magnolia-optical-technologies-inc,58,2,3,0,0,0
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,Magnolia Optical Technologies Inc - Bloomberg.com,49,bloomberg.com/profiles/companies/0080957D:US-magnolia-optical-technologies-inc,90,3,3,0,0,0
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,Magnolia Optical Technologies Inc. - iCrowdNewswire,51,icrowdnewswire.com/2017/06/02/magnolia-optical-technologies-inc-optical-technology-with-defense-commercial/,114,4,3,0,0,0
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,"Magnolia Optical Technologies Revenue, Company Growth ...",57,incfact.com/company/magnoliaopticaltechnologies-woburn-ma/,66,5,3,0,0,0
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,"Magnolia Optical Technologies - Woburn, MA - Yelp",49,yelp.com/biz/magnolia-optical-technologies-woburn,61,6,3,0,0,0
"magnolia optical technologies, inc.",29,magnoliaoptical.com/,Magnolia Optical Technologies - Woburn 01801 (Middlesex ...,59,us.kompass.com/c/magnolia-optical-technologies/us1905107/,65,8,3,0,0,0
"microlink devices, inc.",17,mldevices.com/,"MicroLink Devices, Inc. - Home",30,mldevices.com/,21,1,2,0,0,1
"microlink devices, inc.",17,mldevices.com/,"MicroLink Devices, Inc.: Private Company Information ...",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=208410469,82,3,2,0,0,0
"microlink devices, inc.",17,mldevices.com/,Microlink Devices Salaries | Glassdoor,38,glassdoor.com/Salary/Microlink-Devices-Salaries-E274181.htm,71,4,2,0,0,0
"microlink devices, inc.",17,mldevices.com/,Microlink Devices hits 37.75% efficiency for triple ...,55,pv-magazine.com/2018/04/19/microlink-devices-hits-37-75-efficiency-for-triple-junction-cell/,104,7,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Energy | Texas Residential and Commercial ...,53,mypioneerenergy.com/,31,1,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Energy - Official Site,30,pioneerenergy.com/,29,2,2,0,0,1
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Energy Services - Official Site,39,pioneeres.com/,21,3,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Energy | Residential,28,mypioneerenergy.com/residential.aspx,47,4,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Natural Resources - Official Site,41,pxd.com/,19,5,1,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Energy Management - Electric And Water Submetering ...,62,pioneerem.com/,21,6,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,View or Pay Bill Online - Pioneer Energy Management ...,55,pioneerem.com/online-billpay/,36,7,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Pioneer Energy - Official Site,30,pioneer.ca/,23,8,2,0,0,0
"pioneer energy, inc.",14,pioneerenergy.com/,Contact Us | Pioneer Energy,27,pioneerenergy.com/contact,36,10,2,0,0,0
renewable opportunities inc.,23,renewableopportunitiesinc.com/,ROI : Renewable Opportunities Inc,33,renewableopportunitiesinc.com/,37,1,2,1,0,1
renewable opportunities inc.,23,renewableopportunitiesinc.com/,Renewable Opportunities Inc: Company Profile - Bloomberg,56,bloomberg.com/profiles/companies/0154560D:US-renewable-opportunities-inc,84,7,2,1,0,0
renewable opportunities inc.,23,renewableopportunitiesinc.com/,How To Become A Renewable Energy Entrepreneur | Investopedia,60,investopedia.com/articles/personal-finance/053115/how-become-renewable-energy-entrepreneur.asp,106,8,1,1,0,0
"renmatix, inc.",8,renmatix.com/,Renmatix - Official Site,24,renmatix.com/,20,1,1,0,0,1
"renmatix, inc.",8,renmatix.com/,Renmatix | Crunchbase,21,crunchbase.com/organization/renmatix,48,2,1,0,0,0
"renmatix, inc.",8,renmatix.com/,Renmatix Reviews | Glassdoor,28,glassdoor.com/Reviews/Renmatix-Reviews-E512526.htm,62,3,1,0,0,0
"renmatix, inc.",8,renmatix.com/,"Renmatix, Inc.: Private Company Information - Bloomberg",55,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=50062408,81,5,1,0,0,0
"renmatix, inc.",8,renmatix.com/,Renmatix  Bioplastics News,26,bioplasticsnews.com/renmatix/,37,6,1,0,0,0
"renmatix, inc.",8,renmatix.com/,Renmatix: Biochemicals Are The Wave Of The Future,49,forbes.com/sites/peterdetwiler/2014/04/15/renmatix-biochemicals-are-the-wave-of-the-future/,103,9,1,0,0,0
"sinton consulting, inc.",17,sintoninstruments.com/,Home - Sinton Instruments,25,sintoninstruments.com/,34,1,1,0,0,1
"sinton consulting, inc.",17,sintoninstruments.com/,"Sinton Consulting, Inc.",23,sintoninstruments.com/wp-content/uploads/detailed_biblio.pdf,72,2,2,1,0,0
"sinton consulting, inc.",17,sintoninstruments.com/,Working at Sinton Consulting | Glassdoor,40,"glassdoor.com/Overview/Working-at-Sinton-Consulting-EI_IE986367.11,28.htm",85,3,2,1,0,0
"sinton consulting, inc.",17,sintoninstruments.com/,Pipeline Construction Company| Pipeline Inspection Company ...,62,iacsi.com/About_Us.html,34,6,0,1,0,0
"solarmer energy, inc.",15,solarmer.com/,Solarmer - Official Site,24,solarmer.com/,20,1,1,0,0,1
"solarmer energy, inc.",15,solarmer.com/,Working at Solarmer Energy | Glassdoor,38,"glassdoor.com/Overview/Working-at-Solarmer-Energy-EI_IE285479.11,26.htm",83,5,2,0,0,0
"solarmer energy, inc.",15,solarmer.com/,"Solarmer Energy, Inc.: Private Company Information - Bloomberg",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=34430539,81,6,2,0,0,0
"solarmer energy, inc.",15,solarmer.com/,Edmonton & Saskatoon Solar Panels Installer | Solarcor Solar,60,solarcor.ca/,23,8,0,0,0,0
"solarmer energy, inc.",15,solarmer.com/,Solarmer Energy Salaries | Glassdoor,36,glassdoor.com/Salary/Solarmer-Energy-Salaries-E285479.htm,69,9,2,0,0,0
"swift engineering, inc.",17,swiftengineering.com/,Swift Engineering - Official Site,33,swiftengineering.com/,29,1,2,0,0,1
"swift engineering, inc.",17,swiftengineering.com/,Swift Engineering Reviews | Glassdoor,37,glassdoor.com/Reviews/Swift-Engineering-Reviews-E861291.htm,71,3,2,0,0,0
"swift engineering, inc.",17,swiftengineering.com/,Swift Engineering Inc.,22,swift-eng.com/website/,29,5,2,0,0,0
"swift engineering, inc.",17,swiftengineering.com/,Swift Engineering | Swift Engineering,37,swift-eng.com/,21,7,2,0,0,0
"swift engineering, inc.",17,swiftengineering.com/,Working at Swift Engineering | Glassdoor,40,"glassdoor.com/Overview/Working-at-Swift-Engineering-EI_IE861291.11,28.htm",85,9,2,0,0,0
wenger corporation,6,wengercorp.com/,Wenger Corp - Official Site,27,wengercorp.com/,26,1,1,0,0,1
wenger corporation,6,wengercorp.com/,Wenger Corporation @ Amazon.com:,32,amazon.com/s?me=AYZ4O2SF8IF0R&page=1,48,6,1,0,0,0
wenger corporation,6,wengercorp.com/,Contact - Wenger | J.R. Clancy,30,performance.wengercorp.com/contact/,42,7,1,0,0,0
wenger corporation,6,wengercorp.com/,New Products - Wenger Corporation,33,hvac.wengercorp.com/new/index.php,41,8,1,0,0,0
wenger corporation,6,wengercorp.com/,Wenger Corporation Careers and Employment | Indeed.com,54,indeed.com/cmp/Wenger-Corporation,45,9,1,0,0,0
abbott molecular inc.,16,molecular.abbott/,Abbott Molecular | Diagnostic Assays and Instruments,52,molecular.abbott/,29,1,2,0,0,1
abbott molecular inc.,16,molecular.abbott/,Abbott Molecular Inc.: Private Company Information - Bloomberg,62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=378887,79,2,2,0,0,0
abbott molecular inc.,16,molecular.abbott/,Abbott Molecular Inc: Company Profile - Bloomberg,49,bloomberg.com/profiles/companies/0855400D:US-abbott-molecular-inc,77,3,2,0,0,0
abbott molecular inc.,16,molecular.abbott/,Abbott Molecular Inc. M2000sp Heating Chilling Plate 06412 ...,62,hitechtrader.com/Biotechnology/PCR/Abbott-Molecular-Inc-M2000sp-Heating-Chilling-Plate/76470-p,106,6,2,0,0,0
abbott molecular inc.,16,molecular.abbott/,Companion Diagnostics Commitment and Leadership,47,abbottcdx.com/index.html,36,7,0,0,0,0
"advanced ceramic fibers, llc",23,acfibers.com/index.html,PRODUCT INFORMATION - Home Page,31,acfibers.com/index.html,34,1,0,0,0,1
"advanced ceramic fibers, llc",23,acfibers.com/index.html,Ceramic Fibers and Coatings: Advanced Materials for the ...,59,nap.edu/read/6042/chapter/6,39,4,3,0,0,0
"advanced ceramic fibers, llc",23,acfibers.com/index.html,Advanced Ceramic Fibers (Acf) Jobs - ziprecruiter.com,53,ziprecruiter.com/c/Advanced-Ceramic-Fibers-(ACF)/Jobs,65,5,3,0,0,0
"advanced ceramic fibers, llc",23,acfibers.com/index.html,"ADVANCED CERAMIC FIBERS, LLC | F6S",34,f6s.com/advancedceramicfibersllc,44,6,3,0,0,0
"advanced ceramic fibers, llc",23,acfibers.com/index.html,"Advanced Ceramic Fibers, LLC | VentureRadar",43,"ventureradar.com/organisation/Advanced%20Ceramic%20Fibers,%20LLC/6ac709ea-eb77-490d-99bc-edd29cdd9978",113,7,3,0,0,0
"advanced ceramic fibers, llc",23,acfibers.com/index.html,Ceramic Fibers and Coatings: Advanced Materials for the ...,59,nap.edu/catalog/6042/ceramic-fibers-and-coatings-advanced-materials-for-the-twenty-first,100,8,3,0,0,0
"advanced ceramic fibers, llc",23,acfibers.com/index.html,"Advanced Ceramic Fibers, LLC - buzzfile.com",43,"buzzfile.com/business/Advanced-Ceramic-Fibers,-LLC-208-522-6008",74,9,3,0,0,0
"aurrion, inc.",7,aurrion.com/,Asurion - Official Site,23,asurion.com/,24,1,0,0,0,0
"aurrion, inc.",7,aurrion.com/,Welcome Aurrion to Juniper Networks - J-Net Community,53,forums.juniper.net/t5/Engineering-Simplicity/Welcome-Aurrion-to-Juniper-Networks/ba-p/295183,100,2,1,0,0,0
"aurrion, inc.",7,aurrion.com/,"Aurrion, Inc.: Private Company Information - Bloomberg",54,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=134173218,82,3,1,0,0,0
"aurrion, inc.",7,aurrion.com/,"Aurrion, Inc. | Crunchbase",26,crunchbase.com/organization/aurrion,47,4,1,0,0,0
"aurrion, inc.",7,aurrion.com/,Silicon photonics startup Aurrion acquired by Juniper ...,57,laserfocusworld.com/articles/2016/08/silicon-photonics-startup-aurrion-acquired-by-juniper-networks.html,116,5,1,0,1,0
"aurrion, inc.",7,aurrion.com/,Juniper swallows silicon photonics player Aurrion ...,53,networkworld.com/article/3103484/lan-wan/juniper-swallows-silicon-photonics-player-aurrion.html,107,6,1,0,1,0
"aurrion, inc.",7,aurrion.com/,Gazettabyte - Home - Juniper Networks to acquire Aurrion ...,60,gazettabyte.com/home/2016/8/8/juniper-networks-to-acquire-aurrion-for-165-million.html,97,8,1,0,2,0
"aushon biosystems, inc.",17,aushon.com/,Aushon - Official Site,22,aushon.com/,22,1,1,0,0,1
"aushon biosystems, inc.",17,aushon.com/,Aushon BioSystems Inc: Company Profile - Bloomberg,50,bloomberg.com/profiles/companies/9941836Z:US-aushon-biosystems-inc,78,3,2,0,0,0
"aushon biosystems, inc.",17,aushon.com/,Biomarker Testing: Multiplexing and Ultrasensitive Aushon,57,ablinc.com/about-abl/news/news-item/biomarker-testing-aushon/,69,4,1,0,0,0
"aushon biosystems, inc.",17,aushon.com/,Aushon Biosystems - GenomeWeb,29,genomeweb.com/companies/aushon-biosystems,53,5,2,0,0,0
"aushon biosystems, inc.",17,aushon.com/,Aushon Biosystems to Launch New Multiplex Immunoassay ...,57,biospace.com/article/releases/aushon-biosystems-to-launch-new-multiplex-immunoassay-platform-/,106,6,2,0,0,0
"aushon biosystems, inc.",17,aushon.com/,"Aushon BioSystems Competitors, Revenue and Employees ...",56,owler.com/company/aushon,36,7,2,0,0,0
"aushon biosystems, inc.",17,aushon.com/,"Aushon BiosyStems, Inc.: Private Company Information ...",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=30238443,81,8,2,0,0,0
"aushon biosystems, inc.",17,aushon.com/,Aushon Biosystems Reviews | Glassdoor,37,glassdoor.com/Reviews/Aushon-Biosystems-Reviews-E783196.htm,71,9,2,0,0,0
"carver scientific, inc.",17,carversci.com/,Carver Scientific,17,carversci.com/,25,1,2,0,0,1
"carver scientific, inc.",17,carversci.com/,"George Washington Carver: Biography, Inventions & Quotes",56,livescience.com/41780-george-washington-carver.html,63,4,1,0,0,0
"carver scientific, inc.",17,carversci.com/,George Washington Carver Biography - Biography,46,biography.com/people/george-washington-carver-9240299,65,5,1,0,0,0
"carver scientific, inc.",17,carversci.com/,"Carver Scientific, Inc - Software Development - 8000 ...",56,yelp.com/biz/carver-scientific-inc-baton-rouge,58,6,2,0,0,0
