firm_name,url,about_lbl,mgmt_lbl,partners_lbl,ip_lbl,about_agg_lbl,gid
INTEVAC,https://www.intevac.com/,,,,,,
INTEVAC,https://www.intevac.com/company/,1,,,,1,436
INTEVAC,https://www.intevac.com/company/careers/,,,,,0,436
INTEVAC,https://www.intevac.com/company/careers/asia/,,,,,0,436
INTEVAC,https://www.intevac.com/company/careers/benefits/,,,,,0,436
INTEVAC,https://www.intevac.com/company/careers/united-states/,,,,,0,436
INTEVAC,https://www.intevac.com/company/events/,,,,,0,436
INTEVAC,https://www.intevac.com/company/locations/,,,,,0,436
INTEVAC,https://www.intevac.com/company/map-and-driving-directions/,,,,,0,436
INTEVAC,https://www.intevac.com/company/philosophy-and-values/,1,,,,1,436
INTEVAC,https://www.intevac.com/company/suppliers/,,,,,0,436
Invensas Corporation,https://www.invensas.com/,,,,,,
Invensas Corporation,https://www.invensas.com/company/,1,,,,1,465
Invensas Corporation,https://www.invensas.com/company/events/,,,,,0,465
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/,,,,,,
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/,1,,,,1,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/chart.html,,,,,0,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/data.html,1,,,,1,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/group/group_01.html,,,,,0,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/history.html,1,,,,1,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/investor.html,,,,,0,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/japan/outline_j.html,,,,,,
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/message.html,,,,,0,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/philosophy.html,1,,,,1,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/company/procurement/supply.html,,,,,0,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/sustainability/,,,,,0,473
JX Nippon Mining & Metals Corporation,http://www.nmm.jx-group.co.jp/english/sustainability/index.html,,,,,0,473
Kaneka Corporation,http://www.kaneka.co.jp/en/,,,,,,
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/,1,,,,1,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/chronicle/,1,,,,0,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/director/,,1,,,1,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/managementplan/,,,,,0,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/map/osaka.html,,,,,0,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/map/tokyo.html,,,,,0,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/message/,,,,,0,490
Kaneka Corporation,http://www.kaneka.co.jp/en/corporate/policy/,1,,,,0,490
Kashiv Pharma,https://www.kashivpharma.com/,,,,,,
Kashiv Pharma,https://www.kashivpharma.com/about/,1,,,,1,494
Kashiv Pharma,https://www.kashivpharma.com/about/business-model/,1,,,,1,494
Kashiv Pharma,https://www.kashivpharma.com/about/facilities/,,,,,0,494
Kashiv Pharma,https://www.kashivpharma.com/about/mission-vision/,1,,,,1,494
Kashiv Pharma,https://www.kashivpharma.com/about/people-management/,1,,,,1,494
Kashiv Pharma,https://www.kashivpharma.com/about/strategic-partnerships/,,,1,,1,494
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us,,,,,,
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/about-us,1,,,,1,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/awards,1,,,,1,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/employees,1,,,,1,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/innovation,,,,,0,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/leadership,,1,,,1,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/our-vision,1,,,,1,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/patents,,,,1,0,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link,,,1,,0,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link/procure-to-pay,,,,,0,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link/responsible-supply-chain,,,,,,
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link/standards-and-requirements,,,,,,
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link/supplier-collaboration,,,,,,
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link/supplier-diversity,,,,,,
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/supplier-link/supplier-portals,,,,,,
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/company/technology-licensing,,,,1,0,498
Kimberly-Clark Worldwide,https://www.kimberly-clark.com/en-us/investors/corporate-governance,,,,,0,498
Kinestral Technologies,https://www.kinestral.com/,,,,,,
Kinestral Technologies,https://www.kinestral.com/about/,1,,,,1,499
Kronos International Inc,https://www.kronos.com/,,,,,,
Kronos International Inc,https://www.kronos.com/about-us,1,,,,1,505
Kronos International Inc,https://www.kronos.com/about-us/1-100-million,,,,,0,505
Kronos International Inc,https://www.kronos.com/about-us/awards-and-recognition,1,,,,1,505
Kronos International Inc,https://www.kronos.com/about-us/careers,,,,,0,505
Kronos International Inc,https://www.kronos.com/about-us/events,,,,,0,505
Kronos International Inc,https://www.kronos.com/about-us/events/kronos-hr-payroll-esymposium,,,,,0,505
Kronos International Inc,https://www.kronos.com/about-us/kronos-corporate-social-responsibility-csr,,,,,,
Kronos International Inc,https://www.kronos.com/about-us/kronos-history,1,,,,1,505
Kronos International Inc,https://www.kronos.com/about-us/leadership,,1,,,1,505
Kronos International Inc,https://www.kronos.com/about-us/locations-and-global-reach,,,,,0,505
Kronos International Inc,https://www.kronos.com/about-us/newsroom,,,,,0,505
Kronos International Inc,https://www.kronos.com/about-us/our-culture,1,,,,1,505
Kronos International Inc,https://www.kronos.com/kronos-partner-network,,,1,,,
Kronos International Inc,https://www.kronos.com/kronos-partner-network/become-partner,,,1,,,
Kronos International Inc,https://www.kronos.com/kronos-partner-network/find-partner?partner_type=reseller,,,1,,,
Kronos International Inc,https://www.kronos.com/kronos-partner-network/find-partner?partner_type=services,,,1,,,
Kronos International Inc,https://www.kronos.com/kronos-partner-network/find-partner?partner_type=technology,,,1,,,
Kronos International Inc,https://www.kronos.com/resources/kronos-partner-network-brochure,,,1,,,
Kronos International Inc,https://www.kronos.com/resources/prepare-yourself-future-workforce-management-report,,,,,,
Kureha Corporation,http://www.kureha.co.jp/en/,,,,,,
Kureha Corporation,http://www.kureha.co.jp/en/about/challenge/philosophy.html,,,,,0,507
Kureha Corporation,http://www.kureha.co.jp/en/about/group.html,1,,,,0,507
Kureha Corporation,http://www.kureha.co.jp/en/about/index.html,1,,,,1,507
Lake Lite,https://www.lakelite.com/,,,,,,
Lake Lite,https://www.lakelite.com/about-us/,1,,,,1,515
Lake Lite,https://www.lakelite.com/login/?return_url=index.php%3Fdispatch%3Dprofiles.update,,,,,0,515
Lake Lite,https://www.lakelite.com/profiles-add/,,,,,0,515
Lextar Electronics Corp.,http://lextar.com/?sn=32&lang=en-US,,,,,,
Lextar Electronics Corp.,http://lextar.com/?sn=332&lang=en-US,,,,,0,520
Lextar Electronics Corp.,http://lextar.com/?sn=93&lang=en-US,1,,,,1,520
Lextar Electronics Corp.,http://lextar.com/?sn=94&lang=en-US,,,,,0,520
Lextar Electronics Corp.,http://lextar.com/?sn=95&lang=en-US,,1,,,1,520
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/corporate-social-responsibility.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/events.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/partnering-licensing.html,,,1,,1,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/partnering-licensing/oem-commercial-supply.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/brands/applied-biosystems.html,,,,,,
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/enterprise-level-lab-informatics.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/lab-apps.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/lab-apps/cell-staining-tool.html,,,,,0,521
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/sample-storage-management.html,,,,,0,521
Litron Laboratories Limited,https://litronlabs.com/,,,,,,
Litron Laboratories Limited,https://litronlabs.com/About-Us,1,,,,1,526
LUCERA LABS,https://www.luceralabs.com/,,,,,,
LUCERA LABS,https://www.luceralabs.com/team/,,1,,,1,514
Lux Bio Group,http://luxbiogroup.com/,,,,,,
Lux Bio Group,http://luxbiogroup.com/about.html,1,,,,1,537
Marine Polymer Technologies,http://marinepolymer.com/,,,,,,
Marine Polymer Technologies,http://marinepolymer.com/management-team/,,1,,,1,557
Maxout Renewables,http://maxoutrenewables.com/,,,,,,
Maxout Renewables,http://maxoutrenewables.com/about,1,,,,1,561
Michigan Biotechnology Institute,http://mbi.org/,1,,,,1,571
Michigan Biotechnology Institute,http://www.mbi.org/mbi-team/,,1,,,1,571
Microchips Biotech,http://microchipsbiotech.com/,,,,,,
Microchips Biotech,http://microchipsbiotech.com/about.php,1,,,,1,576
Microchips Biotech,http://microchipsbiotech.com/partnering.php,,,1,,,
Microsemi SoC Corporation,https://careers.microchip.com/,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/applications/commercial-aviation/cabin-management-systems,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/company/about-us,1,,,,1,578
Microsemi SoC Corporation,https://www.microsemi.com/company/acquisitions,,,,,0,578
Microsemi SoC Corporation,https://www.microsemi.com/company/aviation-center-of-excellence,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/company/awards,1,,,,1,578
Microsemi SoC Corporation,https://www.microsemi.com/company/cookie-policy,,,,,0,578
Microsemi SoC Corporation,https://www.microsemi.com/company/in-the-news,,,,,0,578
Microsemi SoC Corporation,https://www.microsemi.com/company/privacy-policy,,,,,0,578
Microsemi SoC Corporation,https://www.microsemi.com/company/quality,1,,,,1,578
Microsemi SoC Corporation,https://www.microsemi.com/company/request-a-quote-or-samples,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/company/technology,1,,,,1,578
Microsemi SoC Corporation,https://www.microsemi.com/company/technology/poe-and-poh-technology,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/company/terms-and-conditions,,,,,,
Microsemi SoC Corporation,https://www.microsemi.com/company/terms-of-use,,,,,0,578
Microsemi SoC Corporation,https://www.microsemi.com/corporate-contacts,,,,,0,578
MICROSOFT TECHNOLOGY LICENSING,https://www.microsoft.com/en-us/about,1,,,,1,547
MICROSOFT TECHNOLOGY LICENSING,https://www.microsoft.com/en-US/legal/intellectualproperty/iplicensing/default.aspx,,,,1,0,547
MICROSOFT TECHNOLOGY LICENSING,https://www.microsoft.com/en-us/legal/intellectualproperty/mtl/default.aspx,,,,,,
MirTech,http://www.mirtechusa.com/,,,,,,
MirTech,http://www.mirtechusa.com/our-company/,1,,,,1,583
MirTech,http://www.mirtechusa.com/our-company/careers/,,,,,0,583
MirTech,http://www.mirtechusa.com/our-company/news/,,,,,0,583
Molecular Rebar Design,http://www.molecularrebar.com/,,,,,,
Molecular Rebar Design,http://www.molecularrebar.com/our-partners/,,,1,,,
Molecular Rebar Design,http://www.molecularrebar.com/our-team-molecular-rebar/,,1,,,1,587
Moxtek,http://moxtek.com/,,,,,,
Moxtek,http://moxtek.com/about/,1,,,,1,591
Moxtek,http://moxtek.com/about/news-and-events/,,,,,0,591
Moxtek,http://moxtek.com/about/news-and-events/?cat=24,,,,,0,591
Moxtek,http://moxtek.com/about/news-and-events/?cat=25,,,,,0,591
Moxtek,http://moxtek.com/research-partners/,,,1,,,
NANOBIO CORPORATION,http://www.bluewillow.com/,,,,,,
NANOBIO CORPORATION,http://www.bluewillow.com/company/about-nanobio/,1,,,,1,595
NANOBIO CORPORATION,http://www.bluewillow.com/company/careers/,,,,,0,595
NANOBIO CORPORATION,http://www.bluewillow.com/company/nanobios-board-of-directors/,,1,,,1,595
NANOBIO CORPORATION,http://www.bluewillow.com/company/nanobios-founder/,,,,,0,595
NANOBIO CORPORATION,http://www.bluewillow.com/company/nanobios-investors/,,,,,0,595
NANOBIO CORPORATION,http://www.bluewillow.com/company/nanobios-management-team/,,1,,,1,595
NANOBIO CORPORATION,http://www.bluewillow.com/company/nanobios-strategic-alliances/,,,1,,1,595
NANOBIO CORPORATION,http://www.bluewillow.com/nanobio-announces-corporate-name-change-to-bluewillow-biologics-and-closes-10m-series-a-financing/,,,,,0,595
nanoComposix,https://nanocomposix.com/,,,,,,
nanoComposix,https://nanocomposix.com/pages/about-us,1,,,,1,1049
nanoComposix,https://nanocomposix.com/pages/team,,1,,,1,1049
Nanocopocia,https://nanocopoeia.com/,,,,,0,608
Nanocopocia,https://nanocopoeia.com/executive-team-christian-wertz/,,1,,,1,608
Nanocopocia,https://nanocopoeia.com/executive-team-jim-schwier/,,1,,,1,608
Nanocopocia,https://nanocopoeia.com/executive-team-michael-graves/,,1,,,1,608
Nanocopocia,https://nanocopoeia.com/history-leadership/,,1,,,1,608
NanoLab,https://www.nano-lab.com/,,,,,,
NanoLab,https://www.nano-lab.com/aboutdefault.html,1,,,,1,603
Nanomix,http://nano.com/,,,,,0,610
Nanomix,http://nano.com/nanomix-management.html,,1,,,1,610
Nanomix,http://nano.com/nanomix.html,1,,,,1,610
Nanosys,https://www.nanosysinc.com/,,,,,0,614
Nanosys,https://www.nanosysinc.com/experience-quantum-dot-display/,,,,,0,614
Nanosys,https://www.nanosysinc.com/who-we-are,,,,,,
Nanosys,https://www.nanosysinc.com/who-we-are/,1,,,,1,614
NanoTech Lubricants,http://nanotechlubricantsinc.com/Home.html,1,,,,1,606
NEC Corporation,https://www.nec.com/,,,,,,
NEC Corporation,https://www.nec.com/en/global/about/corporate_profile.html,1,,,,1,597
NEC Corporation,https://www.nec.com/en/global/about/country_region.html,,,,,0,597
NEC Corporation,https://www.nec.com/en/global/about/fact/index.html?cid=gltop183006,1,,,,1,597
NEC Corporation,https://www.nec.com/en/global/about/index.html,1,,,,1,597
NEC Corporation,https://www.nec.com/en/global/about/the-nec-way.html,1,,,,1,597
NEC Corporation,https://www.nec.com/en/global/about/vision/index.html,1,,,,1,597
NEC Corporation,https://www.nec.com/en/global/about/vision/index.html?cid=gltop183001,1,,,,1,597
NEC Corporation,https://www.nec.com/en/press/201811/global_20181129_01.html,,,,,0,597
New England Biolabs,https://www.neb.com/,,,,,,
New England Biolabs,https://www.neb.com/about-neb,1,,,,1,626
New England Biolabs,https://www.neb.com/about-neb/business-development-opportunities,,,,,,
New England Biolabs,https://www.neb.com/about-neb/careers,,,,,0,626
New England Biolabs,https://www.neb.com/about-neb/certifications,,,,,0,626
New England Biolabs,https://www.neb.com/about-neb/contact-us,,,,,0,626
New England Biolabs,https://www.neb.com/about-neb/environmental-commitment,,,,,0,626
New England Biolabs,https://www.neb.com/about-neb/leadership,,1,,,1,626
New England Biolabs,https://www.neb.com/about-neb/neb-overview,1,,,,1,626
New England Biolabs,https://www.neb.com/about-neb/news-and-press-releases,,,,,0,626
New England Biolabs,https://www.neb.com/about-neb/passion-in-science-awards,,,,,0,626
New England Biolabs,https://www.neb.com/about-neb/quality-at-neb,,,,,0,626
New England Biolabs,https://www.neb.com/research,1,,,,1,626
NGK Spark Plug Co.,http://ngksparkplugs.com/,,,,,,
NGK Spark Plug Co.,http://ngksparkplugs.com/about-ngk,1,,,,1,598
Nova Technologies,https://novatechnologies.com/,,,,,,
Nova Technologies,https://novatechnologies.com/company.html,1,,,,1,642
Nutech Ventures,http://www.nutechventures.org/,,,,,,
Nutech Ventures,http://www.nutechventures.org/about-us/,1,,,,1,649
Oki Data Corporation,https://www.oki.com/,,,,,,
Oki Data Corporation,https://www.oki.com/en/about/,1,,,,1,659
Oki Data Corporation,https://www.oki.com/en/csr/,,,,,0,659
Oki Data Corporation,https://www.oki.com/en/ir/corporate/governance/,,,,,0,659
Oki Data Corporation,https://www.oki.com/en/press/2018/11/z18038e.html,,,,,0,659
Oki Data Corporation,https://www.oki.com/en/profile/brand/,1,,,,1,659
Oki Data Corporation,https://www.oki.com/en/profile/conduct/charter.html,,,,,,
Oki Data Corporation,https://www.oki.com/en/profile/conduct/cond.html,,,,,0,659
Oki Data Corporation,https://www.oki.com/en/profile/history/,1,,,,1,659
Oki Data Corporation,https://www.oki.com/en/profile/info/,1,,,,1,659
Oki Data Corporation,https://www.oki.com/en/profile/info/greet.html,,,,,0,659
Oki Data Corporation,https://www.oki.com/en/profile/info/manage.html,,1,,,1,659
Oki Data Corporation,https://www.oki.com/en/profile/spirit/,1,,,,1,659
OLYMPUS CORPORATION,http://olympusamerica.com/,,,,,,
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/corp_careers.asp,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/corp_contactus.asp,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/corp_presscenter_headline.asp?pressNo=2145,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/corp_presscenter_headline.asp?pressNo=2149,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/corp_presscenter_headline.asp?pressNo=2150,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/corp_presscenter.asp,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/index.asp,1,,,,1,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/settlements.asp,,,,,0,654
OLYMPUS CORPORATION,http://olympusamerica.com/corporate/social_responsibility/community_involvement.asp,,,,,0,654
OLYMPUS CORPORATION,http://www.olympusamerica.com/corporate/ethics_corporate_compliance.asp,,,,,0,654
One Earth Designs Inc.,https://www.oneearthdesigns.com/,,,,,,
One Earth Designs Inc.,https://www.oneearthdesigns.com/about-us/,1,1,,,1,663
Oracle International Corporation,http://www.oracle.com/partners/en/partner-with-oracle/index.html,,,,,,
Oracle International Corporation,http://www.oracle.com/partners/en/partner-with-oracle/training/accreditations-exams/index.html,,,,,,
OSI Optoelectronics,http://osioptoelectronics.com/,,,,,,
OSI Optoelectronics,http://osioptoelectronics.com/our-company/privacy-policy.aspx,,,,,0,656
OSI Optoelectronics,http://osioptoelectronics.com/our-company/terms-conditions.aspx,,,,,0,656
PACCAR Inc,https://www.paccar.com/,,,,,,
PACCAR Inc,https://www.paccar.com/about-us/awards/,1,,,,1,673
PACCAR Inc,https://www.paccar.com/about-us/contact/,,,,,0,673
PACCAR Inc,https://www.paccar.com/about-us/get-to-know-paccar/,1,,,,1,673
PACCAR Inc,https://www.paccar.com/about-us/history/,1,,,,1,673
PACCAR Inc,https://www.paccar.com/about-us/philanthropy/,,,,,0,673
PACCAR Inc,https://www.paccar.com/careers,,,,,0,673
PACCAR Inc,https://www.paccar.com/investors/stock-price-history/,,,,,0,673
Pacific Biosciences of California,http://investor.pacificbiosciences.com/,,,,,,
Pacific Biosciences of California,https://www.pacb.com/,,,,,,
Pacific Biosciences of California,https://www.pacb.com/blog/an-interview-with-leslie-vosshall-buzzing-about-the-new-mosquito-reference-genome/,,,,,0,684
Pacific Biosciences of California,https://www.pacb.com/company/,1,,,,,
Pacific Biosciences of California,https://www.pacb.com/company/about-us/,1,,,,1,684
Pacific Biosciences of California,https://www.pacb.com/company/careers/,,,,,,
Pacific Biosciences of California,https://www.pacb.com/company/leadership/,,1,,,1,684
Pacific Biosciences of California,https://www.pacb.com/company/news-events/,,,,,0,684
Pacific Biosciences of California,https://www.pacb.com/company/news-events/media-resources/,,,,,0,684
Peytant Solutions,http://www.peytant.com/,1,,,,1,700
Pharmatrophix,http://pharmatrophix.com/,1,,,,1,-1
Pharmatrophix,http://pharmatrophix.com/partners.html,,,1,,1,-1
Pharmatrophix,http://pharmatrophix.com/ptx-team.html,,1,,,1,-1
Phoseon Technology,https://www.phoseon.com/,,,,,,
Phoseon Technology,https://www.phoseon.com/about-industrial-curing,,,,,0,705
Phoseon Technology,https://www.phoseon.com/company,1,,,,1,705
Phoseon Technology,https://www.phoseon.com/company/working,,,,,0,705
Phoseon Technology,https://www.phoseon.com/resources/partners,,,1,,,
Pixar,https://www.pixar.com/,,,,,,
Pixar,https://www.pixar.com/company-faqs,,,,,0,710
Pixar,https://www.pixar.com/contact-us,,,,,0,710
Pixar,https://www.pixar.com/pixar-profiles,,1,,,1,710
PLEX LLC,https://www.plex.tv/,,,,,,
PLEX LLC,https://www.plex.tv/about/,1,1,,,2,677
PLEX LLC,https://www.plex.tv/about/careers/,,,,,0,677
PLEX LLC,https://www.plex.tv/about/charity/,,,,,0,677
PLEX LLC,https://www.plex.tv/about/privacy-legal/,,,,,0,677
PNM,https://WWW.PNM.COM/,,,,,,
PNM,https://WWW.PNM.COM/web/pnm.com/about-pnm,1,,,,1,679
PNM,https://WWW.PNM.COM/web/pnm.com/contact-us,,,,,0,679
POET Research,https://poet.com/about,1,,,,1,680
POET Research,https://poet.com/scotland,,,,,,
Propagation Research Associates,http://pra-corp.com/,,,,,,
Propagation Research Associates,http://pra-corp.com/about.php,1,,,,1,728
R.A. Miller Industries,https://www.rami.com/,,,,,,
R.A. Miller Industries,https://www.rami.com/about/,1,,,,1,737
Reliance Controls Corporation,http://reliancecontrols.com/,,,,,,
Reliance Controls Corporation,http://reliancecontrols.com/About-Us.aspx,1,,,,1,746
Reliance Controls Corporation,http://www.reliancecontrols.com/,,,,,0,746
Renewable Power Conversion,http://rpcincorporated.com/,,,,,,
Renewable Power Conversion,http://rpcincorporated.com/about-rpc.html,1,1,,,2,749
Renewable Power Conversion,http://rpcincorporated.com/rpc-technology.html,,,,,0,749
Reynolds Technologies,http://www.reynoldstechnology.biz/,,,,,,
Reynolds Technologies,http://www.reynoldstechnology.biz/company-butted-steel-tubing/,1,,,,1,754
Reynolds Technologies,http://www.reynoldstechnology.biz/company-butted-steel-tubing/our-brand-high-performance-butted-steel-tubing/,1,,,,1,754
Reynolds Technologies,http://www.reynoldstechnology.biz/company-butted-steel-tubing/our-people/,1,,,,1,754
Reynolds Technologies,http://www.reynoldstechnology.biz/company-butted-steel-tubing/register-for-updates/,,,,,0,754
Rockwell Collins,https://www.rockwellcollins.com:443/Our-Company.aspx,1,,,,1,764
Rockwell Collins,https://www.rockwellcollins.com:443/Our-Company/Corporate-Responsibility.aspx,,,,,0,764
Rockwell Collins,https://www.rockwellcollins.com/,,,,,,
S. C. Johnson & Son,https://www.scjohnson.com/,,,,,,
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company,1,,,,1,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/about-us,1,,,,1,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/architecture-and-tours,,,,,0,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/faq-answers-to-your-questions-about-sc-johnson,,,,,0,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/the-johnson-family,,1,,,1,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/the-johnson-family/samuel-curtis-johnson/samuel-curtis-johnson-the-generous-and-determined-founder-of-a-family-company,,,,,0,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/what-it-means-to-be-a-family-company,,,,,0,769
S. C. Johnson & Son,https://www.scjohnson.com/en/a-family-company/what-it-means-to-be-a-family-company/this-we-believe-our-company-values-have-guided-sc-johnson-for-five-generations,1,,,,0,769
S. C. Johnson & Son,https://www.scjohnson.com/en/our-purpose/environmental-responsibility/minimizing-our-footprint/zero-waste-management-over-65-of-sc-johnson-factories-are-now-zero-waste-to-landfill,,,,,0,769
S. C. Johnson & Son,https://www.scjohnson.com/en/press-releases/2018/october/sc-johnson-and-plastic-bank-team-up-to-address-the-global-ocean-plastic-crisis,,,,,0,769
SAE Magnetics (HK) Ltd.,http://www.sae.com.hk/,,,,,,
SAE Magnetics (HK) Ltd.,http://www.sae.com.hk/about-us,1,,,,1,771
Saint-Gobain Performance Plastics Corporation,https://www.plastics.saint-gobain.com/,,,,,,
Saint-Gobain Performance Plastics Corporation,https://www.plastics.saint-gobain.com/about-us,1,,,,1,795
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/,,,,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/about-us/contact-us-bridge,,,,,0,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/about-us/notice,,,,,0,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/about-us/our-vision,1,,,,1,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/about-us/technology-leadership,,1,,,1,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/industries/corporate,1,,,,1,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/industries/corporate/audio-video-bundles,,,,,0,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/industries/corporate/samsung-cisco-video-conference-solution,,,,,0,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/member/sign-in?returnUrl=https://displaysolutions.samsung.com/partners/resource,,,,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/partners/find-a-partner/channel-partner,,,1,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/partners/find-a-partner/software-partner,,,1,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/partners/overview,,,1,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/partners/programs/channel-partner,,,1,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/partners/programs/software-partner,,,1,,,
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/solutions/partner-solution/remote-management-solution,,,,,0,773
SAMSUNG DISPLAY CO.,https://displaysolutions.samsung.com/solutions/partner-solution/sssp,,,,,,
Selecta Biosciences,https://selectabio.com/,,,,,,
Selecta Biosciences,https://selectabio.com/about/about-selecta/,1,,,,1,814
Selecta Biosciences,https://selectabio.com/about/board-of-directors/,,1,,,1,814
Selecta Biosciences,https://selectabio.com/about/collaborations/,,,1,,1,814
Selecta Biosciences,https://selectabio.com/about/management-team/,,1,,,1,814
Selecta Biosciences,https://selectabio.com/about/selecta-russia/,,,,,0,814
Selkermetrics,http://selkermetrics.com/,,,,,,
Selkermetrics,http://selkermetrics.com/company.htm,1,,,,1,815
SELMAN AND ASSOCIATES,https://selmanlog.com/Default.aspx,1,,,,1,778
Siliconware Precision Industries Co.,http://www.spil.com.tw/,,,,,,
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/,1,,,,1,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=1,1,,,,1,837
